id,sku,title,vendor,product_type,super_category,primary_category,product_category_type,collection_name,colour_finish,material,grade_of_material,style,installation_type,application_location,handle_type,handle_count,product_range,overall_width_mm,overall_depth_mm,overall_height_mm,overall_length_mm,weight_kg,flow_rate_lpm,water_pressure_min_kpa,water_pressure_max_kpa,tap_hole_size_mm,wels_rating,is_lead_free,lead_free_compliance,warranty_years,warranty_url,product_url
2102,KM422889,"Argent Grace Gooseneck Kitchen Mixer with Pull-Out Spray - Chrome - KM422889",Argent,,Tapware,"Kitchen Tapware","Pull-Out Mixer",Grace,Chrome,"Stainless Steel",,,"Hob Mounted",,,,,,,,,,,,,,5,0,,15,https://www.argentaust.com.au/argent-australia-warranty-information,https://www.argentaust.com.au/villeroy-boch-tapware-kitchen-mixers-kitchen-mixers-pull-out-spray-steel-expert-compact-kitchen
2103,KM422889GM,"Argent Grace Gooseneck Kitchen Mixer with Pull-Out Spray - Gun Metal - KM422889GM",Argent,,Tapware,"Kitchen Tapware","Pull-Out Mixer",Grace,Gunmetal,"Solid Brass",,,"Hob Mounted",,,,,250,235,475,,5.1,6.0,150,500,35,5,0,,15,https://www.argentaust.com.au/argent-australia-warranty-information,https://www.argentaust.com.au/villeroy-boch-tapware-kitchen-mixers-kitchen-mixers-pull-out-spray-vita-kitchen-mixer-pull-out-spray
2775,400710,"Armando Vicario ISA Pull Out Kitchen Mixer - Chrome","Armando Vicario",,Tapware,"Kitchen Tapware","Pull-Out Mixer",,Chrome,,,,"Hob Mounted",,,,,,,,,,,,,,5,0,,15,https://www.abey.com.au/warranty/,
2776,399,"Armando Vicario ISA Pull Out Kitchen Mixer - Chrome & Alpina","Armando Vicario",,Tapware,"Kitchen Tapware","Pull-Out Mixer",,Chrome,,,,"Hob Mounted",,,,,,,,,,,,,,,0,,15,https://www.abey.com.au/warranty/,
2777,366,"Armando Vicario ISA Pull Out Kitchen Mixer - Chrome & Chroma","Armando Vicario",,Tapware,"Kitchen Tapware","Pull-Out Mixer",,Chrome,,,,"Hob Mounted",,,,,,,,,,,,,,,0,,15,https://www.abey.com.au/warranty/,
2778,380,"Armando Vicario ISA Pull Out Kitchen Mixer - Chrome & Concrete","Armando Vicario",,Tapware,"Kitchen Tapware","Pull-Out Mixer",,Chrome,,,,"Hob Mounted",,,,,,,,,,,,,,,0,,15,https://www.abey.com.au/warranty/,
2779,399,"Armando Vicario ISA Pull Out Kitchen Mixer - Chrome & Onyx","Armando Vicario",,Tapware,"Kitchen Tapware","Pull-Out Mixer",,Chrome,,,,"Hob Mounted",,,,,,,,,,,,,,,0,,15,https://www.abey.com.au/warranty/,
2782,SK5-AV-BN,"Armando Vicario Lucia Pull Out Mixer - Brushed Nickel - SK5-AV-BN","Armando Vicario",,Tapware,"Kitchen Tapware","Pull-Out Mixer",,"Brushed Nickel",,,,"Hob Mounted",,,,,,,,,,,,,,5,0,,15,https://www.abey.com.au/warranty/,
2783,SK5-AV-B,"Armando Vicario Lucia Pull Out Mixer SK5-AV-B - Black","Armando Vicario",,Tapware,"Kitchen Tapware","Pull-Out Mixer",Lucia,"Matte Black","Solid Brass",,,"Hob Mounted",,,,,193,170,510,,2.4,7.0,,,35,5,0,,15,https://www.abey.com.au/warranty/,https://www.abey.com.au/product/tapware/kitchen-mixers/sk5-av-kitchen-mixer/
2784,LUZ-1B,"Armando Vicario Luz Gooseneck Pull-Out Mixer - Black - LUZ-1B","Armando Vicario",,Tapware,"Kitchen Tapware","Pull-Out Mixer",Luz,"Matte Black","Solid Brass",,,"Hob Mounted",,,,,230,220,520,,,,,,,4,0,,15,https://www.abey.com.au/warranty/,https://www.abey.com.au/product/tapware/kitchen-mixers/luz-gooseneck-pull-out-mixer/
2785,LUZ-1BC,"Armando Vicario Luz Gooseneck Pull-Out Mixer - Brushed Chrome - LUZ-1BC","Armando Vicario",,Tapware,"Kitchen Tapware","Pull-Out Mixer",,Chrome,,,,"Hob Mounted",,,,,,,,,,,,,,4,0,,15,https://www.abey.com.au/warranty/,
2786,LUZ-1,"Armando Vicario Luz Gooseneck Pull-Out Mixer - Chrome - LUZ-1","Armando Vicario",,Tapware,"Kitchen Tapware","Pull-Out Mixer",Luz,Chrome,"Solid Brass",,,"Hob Mounted",,,,,257,215,474,,3.6,6.0,150,500,35,4,0,,15,https://www.abey.com.au/warranty/,https://www.abey.com.au/product/tapware/kitchen-mixers/luz-gooseneck-pull-out-mixer/
2787,LUZ-B,"Armando Vicario Luz Sink Mixer with Pull-Out Spray - Black - LUZ-B","Armando Vicario",,Tapware,"Kitchen Tapware","Pull-Out Mixer",LUZ,"Matte Black","Solid Brass",,,"Hob Mounted",,,,,163,206,383,,3.57,5.5,150,500,,4,0,,15,https://www.abey.com.au/warranty/,https://www.abey.com.au/product/tapware/kitchen-mixers/luz-kitchen-mixer-with-pull-out/
2788,LUZ-BC,"Armando Vicario Luz Sink Mixer with Pull-Out Spray - Brushed Chrome - LUZ-BC","Armando Vicario",,Tapware,"Kitchen Tapware","Pull-Out Mixer",,Chrome,,,,"Hob Mounted",,,,,,,,,,,,,,4,0,,15,https://www.abey.com.au/warranty/,
2789,LUZ,"Armando Vicario Luz Sink Mixer with Pull-Out Spray - Chrome","Armando Vicario",,Tapware,"Kitchen Tapware","Pull-Out Mixer",,Chrome,,,,"Hob Mounted",,,,,,,,,,,,,,5,0,,15,https://www.abey.com.au/warranty/,
2797,400727,"Armando Vicario Patio Pull Out 316 Stainless Steel Kitchen Mixer - 400727","Armando Vicario",,Tapware,"Kitchen Tapware","Pull-Out Mixer",Patio,,"Stainless Steel",,,"Hob Mounted",Outdoor,,,,,,,,,,,,,5,0,,15,https://www.abey.com.au/warranty/,https://www.abey.com.au/product/tapware/kitchen-mixers/patio-pull-out-stainless-steel-mixer/
2857,400674BR,"Armando Vicario Provincial Single Lever Kitchen Pull Out Mixer - Bronze - 400674BR","Armando Vicario",,Tapware,"Kitchen Tapware","Pull-Out Mixer",,Bronze,,,,"Hob Mounted",,,,,,,,,,,,,,5,0,,15,https://www.abey.com.au/warranty/,
2890,TINKD,"Armando Vicario Tink-D Kitchen Mixer With Pull Out - Chrome - TINKD","Armando Vicario",,Tapware,"Kitchen Tapware","Pull-Out Mixer",,Chrome,,,,"Hob Mounted",,,,,,,,,,,,,,5,0,,15,https://www.abey.com.au/warranty/,
2891,TINKD-B,"Armando Vicario Tink-D Kitchen Mixer With Pull-Out - Black - TINKD-B","Armando Vicario",,Tapware,"Kitchen Tapware","Pull-Out Mixer",,"Matte Black",,,,"Hob Mounted",,,,,,,,,,,,,,4,0,,15,https://www.abey.com.au/warranty/,
2894,400728B,"Armando Vicario Urban D Pull Out Kitchen Mixer - Black - 400728B","Armando Vicario",,Tapware,"Kitchen Tapware","Pull-Out Mixer",Urban,"Matte Black","Solid Brass",,,"Hob Mounted",,,,,,,,,,,,,,5,0,,15,https://www.abey.com.au/warranty/,https://www.abey.com.au/product/tapware/kitchen-mixers/urban-d-pull-out-kitchen-mixer/
2895,400728,"Armando Vicario Urban D Pull Out Kitchen Mixer - Chrome - 400728","Armando Vicario",,Tapware,"Kitchen Tapware","Pull-Out Mixer",Urban,Chrome,"Solid Brass",,,"Hob Mounted",,,,,,,,,,,,,,5,0,,15,https://www.abey.com.au/warranty/,https://www.abey.com.au/product/tapware/kitchen-mixers/urban-d-pull-out-kitchen-mixer/
2896,400728NBR,"Armando Vicario Urban D Pull Out Kitchen Mixer - Natural Brass - 400728NBR","Armando Vicario",,Tapware,"Kitchen Tapware","Pull-Out Mixer",,Brass,,,,"Hob Mounted",,,,,,,,,,,,,,5,0,,15,https://www.abey.com.au/warranty/,
5632,525101,"Blanco Artona High Arc Pull Down Spray Mixer Tap - 525101 Chrome",Blanco,,Tapware,"Kitchen Tapware","Pull-Out Mixer",,Chrome,,,,"Hob Mounted",,,,,,,,,,,,,,5,0,,5,https://www.blanco.com/au-en/,
5633,525099,"Blanco Artona S Pull Out Sink Mixer - Anthracite - 525099",Blanco,,Tapware,"Kitchen Tapware","Pull-Out Mixer",,,,,,"Hob Mounted",,,,,,,,,,,,,,5,0,,5,https://www.blanco.com/au-en/,
5634,525098,"Blanco Artona S Pull Out Sink Mixer - Brushed Chrome - 525098",Blanco,,Tapware,"Kitchen Tapware","Pull-Out Mixer",,Chrome,,,,"Hob Mounted",,,,,,,,,,,,,,5,0,,5,https://www.blanco.com/au-en/,
5635,527580,"Blanco Atla-S II Single Lever Pull-Out Sink Mixer - Anthracite 527580",Blanco,,Tapware,"Kitchen Tapware","Pull-Out Mixer",,,,,,"Hob Mounted",,,,,,,,,,,,,,5,0,,5,https://www.blanco.com/au-en/,
5636,527579,"Blanco Atla-S II Single Lever Pull-Out Sink Mixer - Black 527579",Blanco,,Tapware,"Kitchen Tapware","Pull-Out Mixer",,"Matte Black",,,,"Hob Mounted",,,,,,,,,,,,,,5,0,,5,https://www.blanco.com/au-en/,
5637,527578,"Blanco Atla-S II Single Lever Pull-Out Sink Mixer - Chrome - 527578",Blanco,,Tapware,"Kitchen Tapware","Pull-Out Mixer",,Chrome,,,,"Hob Mounted",,,,,,,,,,,,,,5,0,,5,https://www.blanco.com/au-en/,
5638,527581,"Blanco Atla-S II Single Lever Pull-Out Sink Mixer - Rock Grey 527581",Blanco,,Tapware,"Kitchen Tapware","Pull-Out Mixer",,,,,,"Hob Mounted",,,,,,,,,,,,,,5,0,,5,https://www.blanco.com/au-en/,
5639,527582,"Blanco Atla-S II Single Lever Pull-Out Sink Mixer - White 527582",Blanco,,Tapware,"Kitchen Tapware","Pull-Out Mixer",,White,,,,"Hob Mounted",,,,,,,,,,,,,,5,0,,5,https://www.blanco.com/au-en/,
5654,525089,"Blanco Carena Gooseneck Pull out Mixer CARENAS - Chrome - 525089",Blanco,,Tapware,"Kitchen Tapware","Pull-Out Mixer",,Chrome,,,,"Hob Mounted",,,,,,,,,,,,,,6,0,,5,https://www.blanco.com/au-en/,
5655,525091,"Blanco Carena Gooseneck Pull out Mixer CARENASA - Chrome & Anthracite - 525091",Blanco,,Tapware,"Kitchen Tapware","Pull-Out Mixer",,Chrome,,,,"Hob Mounted",,,,,,,,,,,,,,6,0,,5,https://www.blanco.com/au-en/,
5656,525090,"Blanco Carena Gooseneck Pull out Mixer CARENASW - Chrome & White - 525090",Blanco,,Tapware,"Kitchen Tapware","Pull-Out Mixer",,Chrome,,,,"Hob Mounted",,,,,,,,,,,,,,6,0,,5,https://www.blanco.com/au-en/,
5673,527496,"Blanco Culina-S II Dual Spray Kitchen Mixer - Matte Black 527496",Blanco,,Tapware,"Kitchen Tapware","Pull-Out Mixer",,"Matte Black",,,,"Hob Mounted",,,,,,,,,,,,,,5,0,,5,https://www.blanco.com/au-en/,
5674,527495,"Blanco Culina-S II Dual Spray Kitchen Mixer - PVD Steel 527495",Blanco,,Tapware,"Kitchen Tapware","Pull-Out Mixer",,,,,,"Hob Mounted",,,,,,,,,,,,,,5,0,,5,https://www.blanco.com/au-en/,
5675,527497,"Blanco Culina-S II Dual Spray Kitchen Mixer - Satin Dark Steel 527497",Blanco,,Tapware,"Kitchen Tapware","Pull-Out Mixer",,,,,,"Hob Mounted",,,,,,,,,,,,,,5,0,,5,https://www.blanco.com/au-en/,
5704,525088,"Blanco Jurena Pull Out Sink Mixer JURENAS - Chrome - 525088",Blanco,,Tapware,"Kitchen Tapware","Pull-Out Mixer",,Chrome,,,,"Hob Mounted",,,,,,,,,,,,,,6,0,,5,https://www.blanco.com/au-en/,
5720,526785,"Blanco LINUS-S Pull-Out Kitchen Sink Mixer - PVD Steel - 526785",Blanco,,Tapware,"Kitchen Tapware","Pull-Out Mixer",,"Stainless Steel",,,,"Hob Mounted",,,,,,,,,,,,,,5,0,,5,https://www.blanco.com/au-en/,
5721,527734,"Blanco LINUS-S Pull-Out Kitchen Sink Mixer - Satin Dark Steel - 527734",Blanco,,Tapware,"Kitchen Tapware","Pull-Out Mixer",,Gunmetal,,,,"Hob Mounted",,,,,,,,,,,,,,5,0,,5,https://www.blanco.com/au-en/,
5722,526685,"Blanco LINUS-S Pull-Out Kitchen Sink Mixer - Satin Gold - 526685",Blanco,,Tapware,"Kitchen Tapware","Pull-Out Mixer",,Gold,,,,"Hob Mounted",,,,,,,,,,,,,,5,0,,5,https://www.blanco.com/au-en/,
5727,519371,"Blanco Linuss Sink Mixer Tap with Pull Out Spray - Anthracite - 519371",Blanco,,Tapware,"Kitchen Tapware","Pull-Out Mixer",,,,,,"Hob Mounted",,,,,,,,,,,,,,5,0,,5,https://www.blanco.com/au-en/,
5728,526150,"Blanco Linuss Sink Mixer Tap with Pull Out Spray - Black - 526150",Blanco,,Tapware,"Kitchen Tapware","Pull-Out Mixer",,"Matte Black",,,,"Hob Mounted",,,,,,,,,,,,,,5,0,,5,https://www.blanco.com/au-en/,
5729,521507,"Blanco Linuss Sink Mixer Tap with Pull Out Spray - Rock Grey - 521507",Blanco,,Tapware,"Kitchen Tapware","Pull-Out Mixer",,,,,,"Hob Mounted",,,,,,,,,,,,,,5,0,,5,https://www.blanco.com/au-en/,
5730,519369,"Blanco Linuss Sink Mixer Tap with Pull Out Spray - White - 519369",Blanco,,Tapware,"Kitchen Tapware","Pull-Out Mixer",,White,,,,"Hob Mounted",,,,,,,,,,,,,,5,0,,5,https://www.blanco.com/au-en/,
5731,519368,"Blanco Linuss Sink Mixer with Pull Out Spray LINUSS - Chrome - 519368",Blanco,,Tapware,"Kitchen Tapware","Pull-Out Mixer",,Chrome,,,,"Hob Mounted",,,,,,,,,,,,,,5,0,,5,https://www.blanco.com/au-en/,
5847,526419,"Blanco Wega-S II Pull-Out Sink Mixer - Chrome 526419",Blanco,,Tapware,"Kitchen Tapware","Pull-Out Mixer",,Chrome,,,,"Hob Mounted",,,,,,,,,,,,,,5,0,,5,https://www.blanco.com/au-en/,
6045,1.9908.04.0.01,"Brodware City Stik Pull Out Kitchen Mixer - Durobrite Chrome - 1.9908.04.0.01",Brodware,,Tapware,"Kitchen Tapware","Pull-Out Mixer","City Stik",Chrome,"Solid Brass",,,"Hob Mounted",,,,,223,155,393,,2.5,9.0,150,500,35,5,0,,20,https://www.brodware.com/warranty/,https://www.brodware.com/product/city-stik-kitchen-mixer-4/
6136,1.9507.94.6.01,"Brodware Halo Marble Pull-Out Spray Sink Mixer - Chrome - 1.9507.94.6.01",Brodware,,Tapware,"Kitchen Tapware","Pull-Out Mixer",,Chrome,"Solid Brass",,,"Hob Mounted",,,,,,,,,,,,,,5,0,,20,https://www.brodware.com/warranty/,
6543,1.9308.04.3.01,"Brodware Yokato Pull Out Kitchen Mixer Metal Lever - Chrome - 1.9308.04.3.01",Brodware,,Tapware,"Kitchen Tapware","Pull-Out Mixer",Yokato,Chrome,"Solid Brass",,,"Hob Mounted",,,,,,,,,,,,,,5,0,,20,https://www.brodware.com/warranty/,https://www.brodware.com/product/yokato-pullout-kitchen-mixer/
6698,91101C5AF,"Caroma Cardinal II Retractable Dual Spray Mixer - Lead Free Chrome - 91101C5AF",Caroma,,Tapware,"Kitchen Tapware","Pull-Out Mixer",,Chrome,,,,"Hob Mounted",,,,,,,,,,,,,,5,1,,5,https://www.caroma.com/au/caroma-warranties/,https://www.caroma.com/au/product/cardinal-ii-retractable-dual-spray-mixer-lead-free-chrome-118916/
7204,91102C5AF,"Caroma Husk Retractable Dual Spray Sink Mixer - Lead Free Chrome - 91102C5AF",Caroma,,Tapware,"Kitchen Tapware","Pull-Out Mixer",,Chrome,,,,"Hob Mounted",,,,,,,,,,,,,,5,1,,5,https://www.caroma.com/au/caroma-warranties/,
7873,96381BN56AF,"Caroma Liano II Pull Down Dual Spray Sink Mixer - LF Brushed Nickel - 96381BN56AF",Caroma,Caroma-Tapware,Tapware,"Kitchen Tapware","Pull-Out Mixer",,"Brushed Nickel",,,,"Hob Mounted",,,,,,,,,,,,,,6,1,,5,https://www.caroma.com/au/caroma-warranties/,https://www.caroma.com/au/product/liano-ii-pull-down-sink-mixer-with-dual-spray-lead-free-brushed-nickel-117260/
7874,96385C56AF,"Caroma Liano II Pull Down Sensor Dual Spray Sink Mixer - LF Chrome - 96385C56AF",Caroma,Caroma-Tapware,Tapware,"Kitchen Tapware","Pull-Out Mixer",,Chrome,,,,"Hob Mounted",,,,,,,,,,,,,,5,1,,5,https://www.caroma.com/au/caroma-warranties/,https://www.caroma.com/au/product/liano-ii-pull-down-sensor-sink-mixer-with-dual-spray-lead-free-chrome-117264/
7886,96381BBZ56AF,"Caroma Liano II Pull Down Sink Mixer with Dual Spray - Brushed Bronze - LF - 96381BBZ56AF",Caroma,,Tapware,"Kitchen Tapware","Pull-Out Mixer",,Bronze,,,,"Hob Mounted",,,,,,,,,,,,,,6,1,,5,https://www.caroma.com/au/caroma-warranties/,https://www.caroma.com/au/product/liano-ii-pull-down-sink-mixer-with-dual-spray-lead-free-brushed-bronze-121383/
7887,96381BB56AF,"Caroma Liano II Pull Down Sink Mixer with Dual Spray - LF Brushed Brass - 96381BB56AF",Caroma,,Tapware,"Kitchen Tapware","Pull-Out Mixer",,Brass,,,,"Hob Mounted",,,,,,,,,,,,,,6,1,,5,https://www.caroma.com/au/caroma-warranties/,https://www.caroma.com/au/product/liano-ii-pull-down-sink-mixer-with-dual-spray-lead-free-brushed-brass-117261/
7895,96380BBZ56AF,"Caroma Liano II Pull Out Sink Mixer - Brushed Bronze - LF - 96380BBZ56AF",Caroma,,Tapware,"Kitchen Tapware","Pull-Out Mixer",,Bronze,,,,"Hob Mounted",,,,,,,,,,,,,,6,1,,5,https://www.caroma.com/au/caroma-warranties/,https://www.caroma.com/au/product/liano-ii-pull-out-sink-mixer-lead-free-brushed-bronze-121382/
7900,96380C56AF,"Caroma Liano II Pull Out Sink Mixer - LF Chrome - 96380C56AF",Caroma,,Tapware,"Kitchen Tapware","Pull-Out Mixer",,Chrome,,,,"Hob Mounted",,,,,,,,,,,,,,6,1,,5,https://www.caroma.com/au/caroma-warranties/,https://www.caroma.com/au/product/liano-ii-pull-out-sink-mixer-lead-free-chrome-117252/
7901,96380GM56AF,"Caroma Liano II Pull Out Sink Mixer - LF Gun Metal - 96380GM56AF",Caroma,Caroma-Tapware,Tapware,"Kitchen Tapware","Pull-Out Mixer",,Gunmetal,,,,"Hob Mounted",,,,,,,,,,,,,,6,1,,5,https://www.caroma.com/au/caroma-warranties/,https://www.caroma.com/au/product/liano-ii-pull-out-sink-mixer-lead-free-gunmetal-117256/
7899,96380BN56AF,"Caroma Liano II Pull Out Sink Mixer - Lead Free Brushed Nickel - 96380BN56AF",Caroma,,Tapware,"Kitchen Tapware","Pull-Out Mixer",,"Brushed Nickel",,,,"Hob Mounted",,,,,,,,,,,,,,6,1,,5,https://www.caroma.com/au/caroma-warranties/,https://www.caroma.com/au/product/liano-ii-pull-out-sink-mixer-lead-free-brushed-nickel-117255/
7903,96380BB56AF,"Caroma Liano II Pull Out Sink Mixer LF - Brushed Brass - 96380BB56AF",Caroma,,Tapware,"Kitchen Tapware","Pull-Out Mixer",,Brass,,,,"Hob Mounted",,,,,,,,,,,,,,6,1,,5,https://www.caroma.com/au/caroma-warranties/,https://www.caroma.com/au/product/liano-ii-pull-out-sink-mixer-lead-free-brushed-brass-117254/
9275,99672BN56AF,"Caroma Urbane II Pull Out Sink Mixer - LF Brushed Nickel - 99672BN56AF",Caroma,,Tapware,"Kitchen Tapware","Pull-Out Mixer",,"Brushed Nickel",,,,"Hob Mounted",,,,,,,,,,,,,,5,1,,5,https://www.caroma.com/au/caroma-warranties/,
9277,99672BB56AF,"Caroma Urbane II Pull-Out Sink Mixer - LF Brushed Brass - 99672BB56AF",Caroma,,Tapware,"Kitchen Tapware","Pull-Out Mixer",,Brass,,,,"Hob Mounted",,,,,,,,,,,,,,5,1,,5,https://www.caroma.com/au/caroma-warranties/,
9278,99672C56AF,"Caroma Urbane II Pull-Out Sink Mixer - LF Chrome - 99672C56AF",Caroma,,Tapware,"Kitchen Tapware","Pull-Out Mixer",,Chrome,,,,"Hob Mounted",,,,,,,,,,,,,,5,1,,5,https://www.caroma.com/au/caroma-warranties/,
9455,6494.045AF,"Caroma Vixen Retractable Sink Mixer - Lead Free - 6494.045AF",Caroma,,Tapware,"Kitchen Tapware","Pull-Out Mixer",,,,,,"Hob Mounted",,,,,,,,,,,,,,5,1,,5,https://www.caroma.com/au/caroma-warranties/,
11955,6495.045AF,"Dorf Vixen Pull-Out Sink Mixer Lead Free - Black/Chrome - 6495.045AF",Dorf,,Tapware,"Kitchen Tapware","Pull-Out Mixer",,"Matte Black",,,,"Hob Mounted",,,,,,,,,,,,,,,1,,5,https://www.dorf.com.au/,
11960,6495.095AF,"Dorf Vixen Retractable Sink Mixer Lead Free - Black/Nickel - 6495.095AF",Dorf,,Tapware,"Kitchen Tapware","Pull-Out Mixer",,"Matte Black",,,,"Hob Mounted",,,,,,,,,,,,,,,1,,5,https://www.dorf.com.au/,
14965,228108UB-LF,"Fienza Kaya Pull Out Sink Mixer - LF Urban Brass - 228108UB-LF",Fienza,Fienza-Tapware,Tapware,"Kitchen Tapware","Pull-Out Mixer",Kaya,Brass,"Stainless Steel",,,"Hob Mounted",,,,,430,,,,,4.5,,,,6,1,,15,https://fienza.com.au/warranty/,https://fienza.com.au/product/kaya-pull-out-sink-mixer-urban-brass/
14976,228109MW,"Fienza Kaya Pull-Down Sink Mixer - Matte Black & White - 228109MW",Fienza,,Tapware,"Kitchen Tapware","Pull-Out Mixer",Kaya,"Matte White, Matte Black","Solid Brass",,,"Hob Mounted",,,,,,,,,,4.5,,,,6,0,,15,https://fienza.com.au/warranty/,https://fienza.com.au/product/kaya-pull-down-sink-mixer-matte-white-mixed/
14977,228109B,"Fienza Kaya Pull-Down Sink Mixer - Matte Black - 228109B",Fienza,,Tapware,"Kitchen Tapware","Pull-Out Mixer",Kaya,"Matte Black","Solid Brass",,,"Hob Mounted",,,,,228,109,,,,4.5,,,,6,0,,15,https://fienza.com.au/warranty/,https://fienza.com.au/product/kaya-pull-down-sink-mixer-matte-black/
14979,228109UB,"Fienza Kaya Pull-Down Sink Mixer - Urban Brass - 228109UB",Fienza,,Tapware,"Kitchen Tapware","Pull-Out Mixer",Kaya,Brass,"Solid Brass",,,"Hob Mounted",,,,,228,109,,,,4.5,,,,6,0,,15,https://fienza.com.au/warranty/,https://fienza.com.au/product/kaya-pull-down-sink-mixer-urban-brass/
15965,229109-LF,"Fienza Sansa Pull-Down Sink Mixer - LF Chrome - 229109-LF",Fienza,,Tapware,"Kitchen Tapware","Pull-Out Mixer",Sansa,Chrome,"Stainless Steel",,,"Hob Mounted",,,,,,,,,,4.5,,,,6,1,,15,https://fienza.com.au/warranty/,https://fienza.com.au/product/sansa-pull-down-sink-mixer-chrome/
15966,229109GM-LF,"Fienza Sansa Pull-Down Sink Mixer - LF Gun Metal - 229109GM-LF",Fienza,,Tapware,"Kitchen Tapware","Pull-Out Mixer",Sansa,Gunmetal,"Stainless Steel",,,"Hob Mounted",,,,,,,,,,4.5,,,,6,1,,15,https://fienza.com.au/warranty/,https://fienza.com.au/product/sansa-pull-down-sink-mixer-gun-metal/
15967,229109UB-LF,"Fienza Sansa Pull-Down Sink Mixer - LF Urban Brass - 229109UB-LF",Fienza,,Tapware,"Kitchen Tapware","Pull-Out Mixer",Sansa,Brass,"Stainless Steel",,,"Hob Mounted",,,,,,,,,,4.5,,,,6,1,,15,https://fienza.com.au/warranty/,https://fienza.com.au/product/sansa-pull-down-sink-mixer-urban-brass/
17173,TA7701,"Franke - Active Pull-Out Tap -  Chrome  - TA7701",Franke,,Tapware,"Kitchen Tapware","Pull-Out Mixer",,Chrome,,,,"Hob Mounted",,,,,,,,,,,,,,5,0,,15,https://www.franke.com/au/en/home-solutions/support/warranty.html,
17174,TA7781,"Franke - Active Pull-Out Tap - Chrome  - TA7781",Franke,,Tapware,"Kitchen Tapware","Pull-Out Mixer",,Chrome,,,,"Hob Mounted",,,,,,,,,,,,,,5,0,,15,https://www.franke.com/au/en/home-solutions/support/warranty.html,
17175,TA7741MW,"Franke - Active Pull-Out Tap - Matte White - TA7741MW",Franke,,Tapware,"Kitchen Tapware","Pull-Out Mixer",,"Matte White",,,,"Hob Mounted",,,,,,,,,,,,,,5,0,,15,https://www.franke.com/au/en/home-solutions/support/warranty.html,
17176,TA7731,"Franke - Active Pull-Out Tap - Onyx  - TA7731",Franke,,Tapware,"Kitchen Tapware","Pull-Out Mixer",,,,,,"Hob Mounted",,,,,,,,,,,,,,5,0,,15,https://www.franke.com/au/en/home-solutions/support/warranty.html,
17177,TA9700BS,"Franke - Atlas Neo Non Pull-Out Tap - Black Steel - TA9700BS",Franke,,Tapware,"Kitchen Tapware","Pull-Out Mixer",,,,,,"Hob Mounted",,,,,,,,,,,,,,5,0,,15,https://www.franke.com/au/en/home-solutions/support/warranty.html,
17178,TA9700GM,"Franke - Atlas Neo Non Pull-Out Tap - Gun Metal - TA9700GM",Franke,,Tapware,"Kitchen Tapware","Pull-Out Mixer",,Gunmetal,,,,"Hob Mounted",,,,,,,,,,,,,,5,0,,15,https://www.franke.com/au/en/home-solutions/support/warranty.html,
17179,TA9700,"Franke - Atlas Neo Non Pull-Out Tap - Stainless Steel - TA9700",Franke,,Tapware,"Kitchen Tapware","Pull-Out Mixer",,"Stainless Steel",,,,"Hob Mounted",,,,,,,,,,,,,,5,0,,15,https://www.franke.com/au/en/home-solutions/support/warranty.html,
17180,TA9701BS,"Franke - Atlas Neo Pull-Out Tap - Black Steel - TA9701BS",Franke,,Tapware,"Kitchen Tapware","Pull-Out Mixer",,,,,,"Hob Mounted",,,,,,,,,,,,,,5,0,,15,https://www.franke.com/au/en/home-solutions/support/warranty.html,
17181,TA9701GM,"Franke - Atlas Neo Pull-Out Tap - Gun Metal - TA9701GM",Franke,,Tapware,"Kitchen Tapware","Pull-Out Mixer",,Gunmetal,,,,"Hob Mounted",,,,,,,,,,,,,,5,0,,15,https://www.franke.com/au/en/home-solutions/support/warranty.html,
17186,TA9600GM,"Franke - Eos Neo Non Pull-Out Tap - Gun Metal - TA9600GM",Franke,,Tapware,"Kitchen Tapware","Pull-Out Mixer",,Gunmetal,,,,"Hob Mounted",,,,,,,,,,,,,,5,0,,15,https://www.franke.com/au/en/home-solutions/support/warranty.html,
17187,TA9601BS,"Franke - Eos Neo Pull-Out Tap - Black Steel - TA9601BS",Franke,,Tapware,"Kitchen Tapware","Pull-Out Mixer",,,,,,"Hob Mounted",,,,,,,,,,,,,,5,0,,15,https://www.franke.com/au/en/home-solutions/support/warranty.html,
17197,TA7600,"Franke - Verona Non Pull-Out Chrome Tap - TA7600",Franke,,Tapware,"Kitchen Tapware","Pull-Out Mixer",,Chrome,,,,"Hob Mounted",,,,,,,,,,,,,,6,0,,15,https://www.franke.com/au/en/home-solutions/support/warranty.html,
17268,TA7721MB,"Franke Active Pull-Out Tap TA7721MB - Matte Black",Franke,,Tapware,"Kitchen Tapware","Pull-Out Mixer",,"Matte Black",,,,"Hob Mounted",,,,,,,,,,,,,,5,0,,15,https://www.franke.com/au/en/home-solutions/support/warranty.html,
17430,TA6861,"Franke Icon Pull Out Kitchen Mixer TA6861 -Chrome",Franke,,Tapware,"Kitchen Tapware","Pull-Out Mixer",,Chrome,,,,"Hob Mounted",,,,,,,,,,,,,,5,0,,15,https://www.franke.com/au/en/home-solutions/support/warranty.html,
17431,TA6861MB,"Franke Icon Pull Out Kitchen Mixer TA6861MB - Matte Black",Franke,,Tapware,"Kitchen Tapware","Pull-Out Mixer",,"Matte Black",,,,"Hob Mounted",,,,,,,,,,,,,,5,0,,15,https://www.franke.com/au/en/home-solutions/support/warranty.html,
